id,show_id,date_added,release_year
7586,s7586,"August 10, 2020",2014
7587,s7587," July 12, 2019",2016
7588,s7588,"July 1, 2019",2008
7589,s7589,"December 23, 2018",1981
7590,s7590,"January 1, 2016",1997
7591,s7591,"March 1, 2018",2005
7592,s7592,"May 4, 2018",2018
7593,s7593,"October 1, 2019",2007
7594,s7594,"December 10, 2016",2016
7595,s7595,"May 25, 2020",2020
7596,s7596,"August 21, 2020",2019
7597,s7597,"September 9, 2019",2019
7598,s7598,"March 31, 2017",2004
7599,s7599,"January 1, 2018",2017
7600,s7600,"July 1, 2019",2017
7601,s7601,"July 1, 2019",2018
7602,s7602,"July 1, 2019",2017
7603,s7603,"July 1, 2019",2017
7604,s7604,"July 1, 2019",2017
7605,s7605,"July 1, 2019",2017
7606,s7606,"July 1, 2019",2018
7607,s7607,"July 1, 2019",2017
7608,s7608,"July 1, 2019",2017
7609,s7609,"July 1, 2019",2018
7610,s7610,"July 1, 2019",2017
7611,s7611,"July 1, 2019",2017
7612,s7612,"July 1, 2019",2017
7613,s7613,"July 1, 2019",2017
7614,s7614,"July 1, 2019",2017
7615,s7615,"July 1, 2019",2018
7616,s7616,"July 1, 2019",2017
7617,s7617,"July 1, 2019",2018
7618,s7618,"July 1, 2019",2018
7619,s7619,"July 1, 2019",2012
7620,s7620,"July 3, 2020",2017
7621,s7621,"August 2, 2019",1995
7622,s7622,"January 1, 2018",2016
7623,s7623,"April 14, 2018",2009
7624,s7624,"July 7, 2016",2016
7625,s7625,"August 15, 2018",2018
7626,s7626,"December 31, 2017",2012
7627,s7627,"April 15, 2018",2015
7628,s7628,"December 1, 2016",2011
7629,s7629," December 31, 2015",2015
7630,s7630,"August 1, 2017",2016
7631,s7631,"January 1, 2018",2013
7632,s7632,"August 25, 2018",2013
7633,s7633,"April 13, 2018",2016
7634,s7634,"December 28, 2018",2016
7635,s7635,"July 19, 2018",2014
7636,s7636,"September 19, 2019",2009
7637,s7637,"January 3, 2019",2018
7638,s7638,"November 1, 2019",1960
7639,s7639,"October 1, 2019",2007
7640,s7640,"October 1, 2019",2004
7641,s7641,"February 5, 2018",2017
7642,s7642,"September 1, 2016",2015
7643,s7643,"March 30, 2017",2016
7644,s7644,"July 25, 2018",2011
7645,s7645,"August 16, 2018",2012
7646,s7646,"July 25, 2018",2015
7647,s7647," May 31, 2015",2014
7648,s7648,"April 19, 2017",2017
7649,s7649,"November 15, 2016",2013
7650,s7650,"March 28, 2018",2018
7651,s7651,"April 25, 2019",2012
7652,s7652,"August 2, 2018",1983
7653,s7653,"January 10, 2018",2017
7654,s7654,"May 1, 2018",2016
7655,s7655,"August 1, 2018",2018
7656,s7656,"August 1, 2018",2018
7657,s7657,"August 1, 2018",2018
7658,s7658,"August 1, 2018",2018
7659,s7659,"April 15, 2020",2019
7660,s7660,"November 20, 2019",1968
7661,s7661,"September 5, 2018",2016
7662,s7662,"October 1, 2019",2013
7663,s7663,"November 1, 2017",2017
7664,s7664,"August 25, 2019",2018
7665,s7665,"January 15, 2018",2017
7666,s7666,"October 15, 2017",2016
7667,s7667,"February 2, 2019",2018
7668,s7668,"May 15, 2018",2013
7669,s7669,"November 15, 2018",2015
7670,s7670,"September 1, 2019",2006
7671,s7671,"January 15, 2018",2016
7672,s7672,"February 1, 2019",2016
7673,s7673,"August 5, 2017",2016
7674,s7674,"April 1, 2020",2018
7675,s7675,"August 1, 2020",2012
7676,s7676,"July 1, 2016",2012
7677,s7677,"November 27, 2018",2018
7678,s7678,"February 16, 2017",2016
7679,s7679,"August 16, 2018",1984
7680,s7680," July 20, 2018",2018
7681,s7681,"August 1, 2018",2017
7682,s7682,"October 15, 2017",2017
7683,s7683,"March 15, 2017",2014
7684,s7684,"September 10, 2019",2019
7685,s7685,"June 1, 2020",2018
7686,s7686,"July 1, 2018",2017
7687,s7687,"February 15, 2019",2018
7688,s7688,"May 31, 2019",2006
7689,s7689,"August 1, 2018",2015
7690,s7690,"November 7, 2017",2016
7691,s7691,"April 1, 2019",2007
7692,s7692,"July 1, 2018",2017
7693,s7693,"March 23, 2018",2007
7694,s7694,"December 2, 2016",2016
7695,s7695,"July 26, 2018",2007
7696,s7696,"November 1, 2019",2002
7697,s7697,"February 1, 2018",2016
7698,s7698,"August 16, 2018",1988
7699,s7699,"March 31, 2020",2011
7700,s7700,"June 30, 2016",2015
7701,s7701,"May 1, 2016",2015
7702,s7702,"August 1, 2019",2002
7703,s7703,"December 8, 2017",2000
7704,s7704,"April 20, 2019",2018
7705,s7705,"January 1, 2020",2007
7706,s7706," August 4, 2017",2016
7707,s7707,"March 1, 2018",1997
7708,s7708,"July 1, 2018",2017
7709,s7709,"February 1, 2017",1990
7710,s7710," January 13, 2016",2015
7711,s7711,"May 4, 2017",2003
7712,s7712,"January 1, 2021",1992
7713,s7713,"October 22, 2017",2011
7714,s7714,"January 29, 2018",2017
7715,s7715,"January 1, 2020",1992
7716,s7716,"March 10, 2017",2014
7717,s7717,"November 1, 2020",2009
7718,s7718,"July 1, 2018",2016
7719,s7719,"September 15, 2019",2010
7720,s7720,"July 1, 2018",2009
7721,s7721,"September 1, 2018",2013
7722,s7722," December 18, 2014",1990
7723,s7723,"December 18, 2014",1988
7724,s7724,"August 25, 2017",2016
7725,s7725,"April 1, 2019",2006
7726,s7726,"September 17, 2016",2016
7727,s7727,"February 28, 2017",2016
7728,s7728,"April 30, 2019",2017
7729,s7729,"January 1, 2019",2007
7730,s7730," September 22, 2016",2016
7731,s7731,"February 1, 2019",2016
7732,s7732,"March 9, 2017",2016
7733,s7733,"August 18, 2018",2018
7734,s7734,"December 31, 2019",2018
7735,s7735,"October 1, 2017",2015
7736,s7736,"July 1, 2019",1993
7737,s7737,"January 15, 2018",2015
7738,s7738,"September 5, 2018",2009
7739,s7739,"September 1, 2019",2012
7740,s7740,"December 31, 2019",2017
7741,s7741,"August 2, 2020",2018
7742,s7742,"June 29, 2019",2018
7743,s7743,"November 15, 2018",2017
7744,s7744,"February 1, 2017",1946
7745,s7745,"March 1, 2018",2002
7746,s7746,"March 15, 2018",1998
7747,s7747,"July 13, 2019",2018
7748,s7748,"December 25, 2017",2016
7749,s7749,"April 22, 2015",2006
7750,s7750,"June 1, 2020",2010
7751,s7751,"January 1, 2018",2016
7752,s7752,"November 1, 2020",1986
7753,s7753,"December 1, 2017",1980
7754,s7754,"April 5, 2019",2018
7755,s7755,"January 3, 2019",2018
7756,s7756,"November 24, 2019",1980
7757,s7757,"September 25, 2019",2018
7758,s7758,"April 16, 2018",2016
7759,s7759,"February 19, 2019",2018
7760,s7760,"February 15, 2018",2010
7761,s7761,"June 1, 2017",2016
7762,s7762,"December 2, 2015",2015
7763,s7763,"October 15, 2016",2016
7764,s7764,"January 1, 2016",2004
7765,s7765,"January 1, 2016",1998
7766,s7766,"January 1, 2016",2008
7767,s7767,"January 1, 2016",2000
7768,s7768,"January 1, 2016",1999
7769,s7769,"January 1, 2016",2006
7770,s7770,"January 1, 2016",2003
7771,s7771,"January 1, 2016",2007
7772,s7772,"January 1, 2016",2009
7773,s7773,"January 1, 2016",2005
7774,s7774,"January 1, 2016",2011
7775,s7775,"January 1, 2016",2011
7776,s7776,"January 1, 2016",2011
7777,s7777,"January 1, 2016",2011
7778,s7778,"January 1, 2016",2014
7779,s7779,"January 1, 2016",2014
7780,s7780,"January 1, 2016",2012
7781,s7781,"January 1, 2016",2012
7782,s7782,"January 1, 2016",2012
7783,s7783,"January 1, 2016",2001
7784,s7784,"January 1, 2016",1997
7785,s7785,"January 1, 2016",2002
7786,s7786,"January 1, 2016",1996
7787,s7787,"January 1, 2016",2013
7788,s7788,"January 1, 2016",2013
7789,s7789,"January 1, 2016",2013
7790,s7790,"December 1, 2017",2013
7791,s7791,"March 31, 2017",1942
7792,s7792,"February 15, 2018",2013
7793,s7793,"April 15, 2016",2015
7794,s7794,"December 1, 2019",1996
7795,s7795,"August 31, 2018",1984
7796,s7796,"October 18, 2020",2017
7797,s7797,"February 5, 2018",2017
7798,s7798,"August 6, 2019",2018
7799,s7799,"February 22, 2017",2011
7800,s7800,"June 1, 2019",2019
7801,s7801,"April 15, 2018",2016
7802,s7802,"March 1, 2018",2000
7803,s7803,"January 1, 2019",1994
7804,s7804,"November 1, 2017",2014
7805,s7805,"December 27, 2017",2012
7806,s7806,"May 1, 2017",2011
7807,s7807," June 1, 2017",2014
7808,s7808,"March 11, 2020",2019
7809,s7809,"November 4, 2016",2015
7810,s7810,"August 31, 2020",2008
7811,s7811,"August 1, 2016",2009
7812,s7812,"April 6, 2019",2015
7813,s7813,"May 1, 2018",2017
7814,s7814,"October 25, 2018",2018
7815,s7815,"August 1, 2018",2008
7816,s7816,"June 1, 2017",2012
7817,s7817,"July 1, 2019",2009
7818,s7818,"September 1, 2019",2008
7819,s7819,"April 12, 2017",2013
7820,s7820,"January 1, 2017",2015
7821,s7821,"October 1, 2019",1980
7822,s7822,"March 1, 2018",2015
7823,s7823,"September 16, 2016",2015
7824,s7824,"August 19, 2017",2016
7825,s7825,"May 1, 2017",1996
7826,s7826,"December 31, 2019",1974
7827,s7827,"June 11, 2019",2018
7828,s7828,"December 31, 2019",1985
7829,s7829,"April 1, 2018",2012
7830,s7830,"July 31, 2019",2018
7831,s7831,"December 31, 2019",2005
7832,s7832,"May 26, 2019",2018
7833,s7833,"March 15, 2018",2010
7834,s7834,"August 1, 2018",2017
7835,s7835,"December 16, 2016",2016
7836,s7836,"April 1, 2017",2015
7837,s7837,"June 20, 2019",2011
7838,s7838,"October 22, 2017",2011
7839,s7839,"July 31, 2018",2015
7840,s7840,"November 1, 2019",1955
7841,s7841,"December 31, 2017",2004
7842,s7842,"June 25, 2019",2018
7843,s7843,"March 4, 2017",2016
7844,s7844,"December 11, 2017",2016
7845,s7845,"December 31, 2019",1984
7846,s7846,"September 15, 2018",2017
7847,s7847,"March 24, 2018",2017
7848,s7848,,2015
7849,s7849,"March 10, 2017",2016
7850,s7850,"May 9, 2019",2015
7851,s7851," December 15, 2017",2017
7852,s7852,"June 13, 2016",2012
7853,s7853,"August 21, 2017",2015
7854,s7854,"July 26, 2018",2015
7855,s7855,"August 1, 2020",2010
7856,s7856,"June 1, 2020",2017
7857,s7857,"May 28, 2020",2014
7858,s7858,"January 1, 2020",2010
7859,s7859,"January 1, 2018",2017
7860,s7860,"September 26, 2017",2016
7861,s7861,"August 16, 2018",1980
7862,s7862,"March 1, 2017",2016
7863,s7863,"May 2, 2019",2017
7864,s7864,"July 21, 2018",2014
7865,s7865,"February 1, 2018",2017
7866,s7866,"November 1, 2019",2008
7867,s7867,"December 3, 2016",2012
7868,s7868,"April 26, 2019",2016
7869,s7869,"June 1, 2019",2008
7870,s7870,"May 1, 2018",2015
7871,s7871,"September 8, 2017",2017
7872,s7872,"December 15, 2017",2013
7873,s7873,"March 15, 2018",2010
7874,s7874,"November 1, 2017",2011
7875,s7875,"December 31, 2019",2010
7876,s7876,"July 1, 2016",2015
7877,s7877,"May 1, 2018",2016
7878,s7878,"May 1, 2019",2018
7879,s7879,"October 1, 2016",1985
7880,s7880,"August 1, 2019",1976
7881,s7881,"August 1, 2019",1979
7882,s7882,"August 1, 2019",1982
7883,s7883,"August 1, 2019",1985
7884,s7884,"August 1, 2019",1990
7885,s7885,"January 17, 2017",2017
7886,s7886,"April 19, 2019",2014
7887,s7887,"August 8, 2019",2018
7888,s7888,"September 8, 2017",2015
7889,s7889,"November 1, 2017",2014
7890,s7890,"July 19, 2018",2015
7891,s7891,"March 1, 2019",2017
7892,s7892,"July 1, 2019",2012
7893,s7893,"June 21, 2019",2016
7894,s7894,"November 1, 2017",2016
7895,s7895,"November 1, 2019",1968
7896,s7896,"November 1, 2019",1998
7897,s7897," May 18, 2017",2016
7898,s7898,"December 31, 2017",2004
7899,s7899,"April 1, 2018",2017
7900,s7900,"September 15, 2017",2016
7901,s7901,"November 1, 2019",1995
7902,s7902,"August 1, 2019",2005
7903,s7903,"March 1, 2018",2004
7904,s7904,"December 1, 2020",1999
7905,s7905,"June 19, 2019",2018
7906,s7906,"August 1, 2019",2018
7907,s7907," January 1, 2020",1998
7908,s7908,"May 10, 2015",2015
7909,s7909,"October 14, 2013",2013
7910,s7910,"October 14, 2013",2013
7911,s7911,"January 6, 2017",2016
7912,s7912,"June 15, 2017",2016
7913,s7913,"January 1, 2021",2003
7914,s7914,"December 31, 2019",1982
7915,s7915,"March 21, 2017",2013
7916,s7916,"March 10, 2017",2014
7917,s7917,"August 22, 2017",2016
7918,s7918,"December 31, 2019",1983
7919,s7919,"December 15, 2016",2014
7920,s7920,"May 1, 2017",2016
7921,s7921,"August 13, 2020",2012
7922,s7922,"January 1, 2017",2016
7923,s7923,"April 1, 2018",2016
7924,s7924,"February 15, 2018",2007
7925,s7925,"June 22, 2019",2014
7926,s7926,"September 15, 2018",2017
7927,s7927,"March 1, 2018",2017
7928,s7928,"June 6, 2019",2013
7929,s7929,"December 14, 2018",2018
7930,s7930,"June 18, 2019",2018
7931,s7931,"March 31, 2017",1945
7932,s7932,"January 1, 2018",2008
7933,s7933,"December 31, 2019",1964
7934,s7934,"November 17, 2017",2014
7935,s7935,"December 20, 2015",2010
7936,s7936,"September 21, 2019",2010
7937,s7937,"December 1, 2017",2015
7938,s7938,"October 15, 2017",2016
7939,s7939,"February 15, 2018",2005
7940,s7940,"July 1, 2018",2017
7941,s7941,"January 30, 2019",2008
7942,s7942,"June 1, 2019",2018
7943,s7943,"April 1, 2017",2014
7944,s7944,"March 15, 2018",2012
7945,s7945,"December 31, 2019",1982
7946,s7946,"October 6, 2020",2017
7947,s7947,"November 1, 2017",2017
7948,s7948,"June 13, 2019",2018
7949,s7949,"August 18, 2018",2015
7950,s7950,"March 2, 2019",2013
7951,s7951,"January 15, 2020",2019
7952,s7952,"July 19, 2018",2014
7953,s7953,"January 23, 2020",2017
7954,s7954," May 19, 2018",2018
7955,s7955,"November 13, 2020",1955
7956,s7956,"January 1, 2020",2000
7957,s7957,"August 12, 2020",2013
7958,s7958,"April 1, 2018",1993
7959,s7959,"November 1, 2020",1988
7960,s7960,"December 15, 2019",1998
7961,s7961,"September 16, 2018",2010
7962,s7962,"October 1, 2019",1997
7963,s7963,"July 1, 2019",2000
7964,s7964,"January 1, 2020",2012
7965,s7965,"December 7, 2020",1993
7966,s7966,"December 1, 2019",2012
7967,s7967,"April 26, 2019",2011
7968,s7968,"July 1, 2018",2007
7969,s7969,"May 22, 2017",2014
7970,s7970,"April 1, 2018",2015
7971,s7971,"April 22, 2017",2013
7972,s7972,"February 22, 2017",2013
7973,s7973,"February 22, 2017",2013
7974,s7974,"February 22, 2017",2014
7975,s7975,"February 22, 2017",2013
7976,s7976,"April 22, 2017",2013
7977,s7977,"April 22, 2017",2014
7978,s7978,"February 22, 2017",2013
7979,s7979,"April 22, 2017",2014
7980,s7980,"April 22, 2017",2014
7981,s7981,"March 10, 2017",2012
7982,s7982,"October 1, 2019",2010
7983,s7983," December 1, 2019",2016
7984,s7984,"March 10, 2018",2017
7985,s7985,"March 1, 2017",2015
7986,s7986,"January 10, 2020",2011
7987,s7987,"January 1, 2021",2010
7988,s7988,"January 1, 2021",2008
7989,s7989,"July 10, 2017",2016
7990,s7990,"December 15, 2017",1999
7991,s7991,"May 19, 2019",2019
7992,s7992,"January 27, 2017",2016
7993,s7993,"January 1, 2018",2011
7994,s7994,"January 10, 2019",1986
7995,s7995,"March 1, 2018",2002
7996,s7996,"March 1, 2018",2012
7997,s7997,"March 1, 2018",2002
7998,s7998,"August 16, 2018",2002
7999,s7999,"November 2, 2019",2011
8000,s8000,"March 1, 2018",2008
8001,s8001,"February 4, 2020",2019
8002,s8002,"December 29, 2017",2010
8003,s8003,"May 15, 2017",2017
8004,s8004,"January 1, 2021",2009
8005,s8005,"December 31, 2019",1990
8006,s8006,"November 15, 2018",2016
8007,s8007,"November 15, 2018",2018
8008,s8008,"November 15, 2018",2017
8009,s8009,"October 30, 2018",2016
8010,s8010,"July 18, 2019",2013
8011,s8011,"July 1, 2019",2009
8012,s8012,"August 10, 2017",2016
8013,s8013,"March 1, 2018",2017
8014,s8014,"September 5, 2018",2004
8015,s8015,"July 6, 2019",2017
8016,s8016,"March 31, 2020",2008
8017,s8017,"October 30, 2018",2014
8018,s8018,"December 3, 2018",2018
8019,s8019,"December 13, 2019",2012
8020,s8020,"April 1, 2017",2016
8021,s8021,"September 15, 2017",2015
8022,s8022,"May 15, 2017",2008
8023,s8023," January 11, 2019",2018
8024,s8024,"July 15, 2017",2013
8025,s8025,"September 28, 2018",2015
8026,s8026,"June 1, 2018",2017
8027,s8027,"October 1, 2019",2017
8028,s8028,"January 1, 2020",2016
8029,s8029,"February 14, 2016",2015
8030,s8030,"December 17, 2018",2014
8031,s8031,"October 1, 2016",2016
8032,s8032,"December 15, 2018",2016
8033,s8033,"July 4, 2019",2016
8034,s8034,"August 5, 2017",2016
8035,s8035,"June 27, 2018",2014
8036,s8036,"January 16, 2019",2010
8037,s8037,"October 2, 2017",2015
8038,s8038,"March 1, 2020",2004
8039,s8039,"November 1, 2019",1996
8040,s8040,"January 1, 2020",1993
8041,s8041,"December 31, 2018",2018
8042,s8042,"July 26, 2018",2015
8043,s8043,"June 1, 2019",1998
8044,s8044,"July 12, 2019",2008
8045,s8045,"May 15, 2017",2017
8046,s8046,"September 22, 2015",2015
8047,s8047,"January 10, 2020",2016
8048,s8048,"July 1, 2018",2005
8049,s8049,"March 19, 2019",2018
8050,s8050,"January 5, 2019",2013
8051,s8051,"September 1, 2018",1991
8052,s8052,"January 9, 2019",2018
8053,s8053,"January 9, 2019",2018
8054,s8054,"February 15, 2018",2009
8055,s8055,"December 18, 2017",2017
8056,s8056,"August 1, 2019",2003
8057,s8057,"July 19, 2018",2014
8058,s8058,"December 10, 2016",2016
8059,s8059,"May 25, 2019",2016
8060,s8060,"May 17, 2020",2011
8061,s8061,"July 1, 2019",2019
8062,s8062,"November 18, 2016",2016
8063,s8063,"March 31, 2020",2014
8064,s8064,"November 1, 2019",1976
8065,s8065," February 1, 2015",2013
8066,s8066,"July 6, 2017",2017
8067,s8067,"January 9, 2020",2019
8068,s8068,"November 1, 2019",2007
8069,s8069,"June 26, 2019",2018
8070,s8070,"November 1, 2019",2018
8071,s8071," August 13, 2018",2018
8072,s8072,"July 22, 2020",2015
8073,s8073,"January 10, 2021",2012
8074,s8074,"April 15, 2020",2018
8075,s8075,"April 1, 2019",2001
8076,s8076,"March 8, 2019",2002
8077,s8077,"April 1, 2019",2003
8078,s8078,"June 1, 2016",2015
8079,s8079,"August 8, 2019",2018
8080,s8080,"June 28, 2019",2019
8081,s8081,"December 11, 2018",2015
8082,s8082,"February 5, 2017",2015
8083,s8083,"June 26, 2018",2017
8084,s8084,"April 16, 2015",2014
8085,s8085,"August 29, 2019",2013
8086,s8086,"September 1, 2016",2015
8087,s8087,"July 1, 2016",2006
8088,s8088,"November 1, 2019",2008
8089,s8089,"June 6, 2019",2018
8090,s8090,"September 1, 2018",2017
8091,s8091,"March 15, 2018",2010
8092,s8092,"September 14, 2018",2010
8093,s8093,"November 1, 2018",2015
8094,s8094,"December 16, 2017",2010
8095,s8095,"July 1, 2019",2017
8096,s8096,"September 8, 2017",2014
8097,s8097,"February 15, 2015",2014
8098,s8098,"July 22, 2019",2015
8099,s8099,"October 15, 2017",2017
8100,s8100,"June 26, 2020",2020
8101,s8101,"August 30, 2020",2019
8102,s8102,"October 1, 2020",2006
8103,s8103,"January 1, 2016",2015
8104,s8104,"January 1, 2020",1992
8105,s8105,"April 7, 2017",2016
8106,s8106,"September 1, 2019",1981
8107,s8107,"January 1, 2021",1996
8108,s8108,"November 24, 2019",2017
8109,s8109,"February 11, 2017",2016
8110,s8110,"January 18, 2019",2018
8111,s8111,"January 1, 2020",2002
8112,s8112,"November 11, 2019",2019
8113,s8113,"October 14, 2015",2015
8114,s8114,"September 5, 2018",2011
8115,s8115,"August 1, 2018",2018
8116,s8116,"July 1, 2016",2014
8117,s8117,"June 5, 2017",2014
8118,s8118,"December 1, 2019",2018
8119,s8119,"March 19, 2020",2019
8120,s8120,"July 10, 2016",2015
8121,s8121,"March 15, 2017",2014
8122,s8122,"June 28, 2019",2019
8123,s8123,"June 18, 2019",2018
8124,s8124,"January 1, 2018",2017
8125,s8125,"March 1, 2018",2014
8126,s8126,"December 1, 2020",2020
8127,s8127,"January 1, 2021",2007
8128,s8128,"November 1, 2019",1972
8129,s8129,"October 1, 2019",2006
8130,s8130,"March 1, 2017",2016
8131,s8131,"November 20, 2019",1999
8132,s8132,"October 9, 2018",2016
8133,s8133,"April 13, 2020",2020
8134,s8134,"May 24, 2018",2017
8135,s8135,"December 10, 2018",2017
8136,s8136,"March 1, 2017",2016
8137,s8137,"December 31, 2019",1977
8138,s8138,"May 1, 2018",2018
8139,s8139,"January 1, 2020",2007
8140,s8140,"December 1, 2019",2017
8141,s8141,"January 30, 2019",2016
8142,s8142,"June 10, 2017",2016
8143,s8143,"August 16, 2018",1980
8144,s8144,"December 15, 2019",2010
8145,s8145,"March 1, 2018",1999
8146,s8146,"July 15, 2018",2008
